customer_id,order_id,order_date,product_name,product_category,quantity_sold,unit_price,location,Total_price,payment_method
24553,10789,6/30/2022,Home Security Camera,Electronics,18,150.00,Houston,2700.00,PayPal
24554,10789,6/30/2022,Gourmet Chocolate Box,Food,4,15.00,Chicago,60.00,Cash
24555,10790,6/30/2022,Smart Phone X,Electronics,5,500.00,Chicago,2500.00,PayPal
24556,10791,6/30/2022,Smart Phone X,Electronics,10,500.00,Chicago,5000.00,PayPal
24557,10791,6/30/2022,Sunglasses,Clothing,1,50.00,Chicago,50.00,Cash
24558,10792,6/30/2022,Laptop Pro,Electronics,3,1000.00,New York,3000.00,PayPal
24559,10792,6/30/2022,Designer Jeans,Clothing,10,80.00,New York,800.00,PayPal
24560,10793,6/30/2022,Wireless Earbuds,Electronics,4,100.00,New York,400.00,redit Card
24561,10794,6/30/2022,Organic Coffee Beans,Food,10,10.00,New York,100.00,Cash
24562,10794,6/30/2022,LED TV 4K,Electronics,10,800.00,New York,8000.00,PayPal
24563,10794,6/30/2022,Home Security Camera,Electronics,15,150.00,New York,2250.00,PayPal
24564,10794,6/30/2022,Gaming Console,Electronics,2,400.00,Houston,800.00,PayPal
24565,10795,6/30/2022,Handcrafted Jewelry,Clothing,1,200.00,Houston,200.00,Cash
24566,10796,7/1/2022,Gourmet Chocolate Box,Food,2,15.00,Houston,30.00,Cash
24567,10796,7/1/2022,Smart Phone X,Electronics,3,500.00,Houston,1500.00,PayPal
24568,10796,7/1/2022,Smart Phone X,Electronics,5,500.00,Houston,2500.00,PayPal
24569,10796,7/1/2022,Sunglasses,Clothing,4,50.00,Houston,200.00,Cash
24570,10796,7/1/2022,Sunglasses,Clothing,8,50.00,New York,400.00,redit Card
24571,10796,7/1/2022,Fitness Tracker,Electronics,9,100.00,Los Angeles,900.00,PayPal
24572,10796,7/1/2022,Wireless Earbuds,Electronics,7,100.00,Chicago,700.00,credit Card
24573,10797,7/1/2022,LED TV 4K,Electronics,2,800.00,Houston,1600.00,PayPal
24574,10798,7/1/2022,Home Security Camera,Electronics,10,150.00,San Francisco,1500.00,PayPal
24575,10799,7/1/2022,Gourmet Chocolate Box,Food,25,15.00,New York,375.00,redit Card
24576,10800,7/1/2022,Smart Phone X,Electronics,15,500.00,Chicago,7500.00,PayPal
24577,10801,7/1/2022,Smart Phone X,Electronics,24,500.00,Los Angeles,12000.00,PayPal
24578,10802,7/1/2022,Sunglasses,Clothing,20,50.00,Houston,1000.00,PayPal
24579,10803,7/1/2022,Laptop Pro,Electronics,2,1000.00,San Francisco,2000.00,PayPal
24580,10804,7/1/2022,Designer Jeans,Clothing,2,80.00,New York,160.00,Cash
24581,10805,7/1/2022,Wireless Earbuds,Electronics,20,100.00,Los Angeles,2000.00,PayPal
24582,10805,7/1/2022,Organic Coffee Beans,Food,18,10.00,Los Angeles,180.00,Cash
24583,10806,7/1/2022,LED TV 4K,Electronics,2,800.00,Chicago,1600.00,PayPal
24584,10807,7/1/2022,Home Security Camera,Electronics,2,150.00,Chicago,300.00,redit Card
24585,10808,7/1/2022,Gaming Console,Electronics,20,400.00,San Francisco,8000.00,PayPal
24586,10809,7/1/2022,Handcrafted Jewelry,Clothing,1,200.00,New York,200.00,Cash
24587,10810,7/1/2022,Gourmet Chocolate Box,Food,20,15.00,Houston,300.00,redit Card
24588,10810,7/1/2022,Smart Phone X,Electronics,2,500.00,San Francisco,1000.00,PayPal
24589,10811,7/1/2022,Smart Phone X,Electronics,15,500.00,New York,7500.00,PayPal
24590,10812,7/1/2022,Sunglasses,Clothing,2,50.00,Los Angeles,100.00,Cash
24591,10812,7/1/2022,Sunglasses,Clothing,10,50.00,Chicago,500.00,redit Card
24592,10812,7/1/2022,Fitness Tracker,Electronics,2,100.00,Chicago,200.00,Cash
24593,10813,7/1/2022,Wireless Earbuds,Electronics,10,100.00,San Francisco,1000.00,PayPal
24594,10813,7/1/2022,LED TV 4K,Electronics,20,800.00,San Francisco,16000.00,PayPal
24595,10813,7/1/2022,Home Security Camera,Electronics,2,150.00,San Francisco,300.00,redit Card
24596,10813,7/1/2022,Gourmet Chocolate Box,Food,3,15.00,San Francisco,45.00,Cash
24597,10813,7/1/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24598,10813,7/1/2022,Smart Phone X,Electronics,15,500.00,New York,7500.00,PayPal
24599,10813,7/1/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
24600,10813,7/1/2022,Laptop Pro,Electronics,5,1000.00,New York,5000.00,PayPal
24601,10813,7/1/2022,Designer Jeans,Clothing,25,80.00,Los Angeles,2000.00,PayPal
24602,10813,7/1/2022,Wireless Earbuds,Electronics,5,100.00,Los Angeles,500.00,redit Card
24603,10813,7/1/2022,Organic Coffee Beans,Food,18,10.00,Los Angeles,180.00,Cash
24604,10813,7/1/2022,LED TV 4K,Electronics,4,800.00,Los Angeles,3200.00,PayPal
24605,10814,7/1/2022,Home Security Camera,Electronics,5,150.00,Los Angeles,750.00,credit Card
24606,10815,7/1/2022,Gaming Console,Electronics,10,400.00,Los Angeles,4000.00,PayPal
24607,10816,7/1/2022,Handcrafted Jewelry,Clothing,4,200.00,Los Angeles,800.00,PayPal
24608,10817,7/1/2022,Gourmet Chocolate Box,Food,1,15.00,New York,15.00,Cash
24609,10817,7/1/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24610,10818,7/1/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24611,10818,7/1/2022,Sunglasses,Clothing,5,50.00,New York,250.00,Cash
24612,10818,7/1/2022,Sunglasses,Clothing,18,50.00,New York,900.00,PayPal
24613,10819,7/1/2022,Fitness Tracker,Electronics,4,100.00,New York,400.00,redit Card
24614,10819,7/1/2022,Wireless Earbuds,Electronics,5,100.00,New York,500.00,redit Card
24615,10820,7/1/2022,LED TV 4K,Electronics,10,800.00,New York,8000.00,PayPal
24616,10820,7/1/2022,Home Security Camera,Electronics,1,150.00,New York,150.00,Cash
24617,10821,7/1/2022,Gourmet Chocolate Box,Food,3,15.00,Chicago,45.00,Cash
24618,10821,7/1/2022,Smart Phone X,Electronics,10,500.00,Chicago,5000.00,PayPal
24619,10822,7/1/2022,Smart Phone X,Electronics,4,500.00,Chicago,2000.00,PayPal
24620,10823,7/1/2022,Sunglasses,Clothing,10,50.00,Chicago,500.00,redit Card
24621,10823,7/1/2022,Laptop Pro,Electronics,10,1000.00,Chicago,10000.00,PayPal
24622,10824,7/1/2022,Designer Jeans,Clothing,15,80.00,Chicago,1200.00,PayPal
24623,10824,7/1/2022,Wireless Earbuds,Electronics,2,100.00,Houston,200.00,Cash
24624,10824,7/1/2022,Organic Coffee Beans,Food,1,10.00,Houston,10.00,Cash
24625,10825,7/1/2022,LED TV 4K,Electronics,2,800.00,Houston,1600.00,PayPal
24626,10826,7/1/2022,Home Security Camera,Electronics,3,150.00,Chicago,450.00,redit Card
24627,10827,7/1/2022,Gaming Console,Electronics,5,400.00,Chicago,2000.00,PayPal
24628,10828,7/1/2022,Handcrafted Jewelry,Clothing,4,200.00,Chicago,800.00,PayPal
24629,10829,7/1/2022,Gourmet Chocolate Box,Food,8,15.00,Chicago,120.00,Cash
24630,10829,7/1/2022,Smart Phone X,Electronics,9,500.00,Houston,4500.00,PayPal
24631,10830,7/1/2022,Smart Phone X,Electronics,7,500.00,Houston,3500.00,PayPal
24632,10830,7/1/2022,Sunglasses,Clothing,2,50.00,Houston,100.00,Cash
24633,10831,7/1/2022,Sunglasses,Clothing,10,50.00,Chicago,500.00,redit Card
24634,10832,7/1/2022,Fitness Tracker,Electronics,25,100.00,Chicago,2500.00,PayPal
24635,10833,7/1/2022,Wireless Earbuds,Electronics,15,100.00,Chicago,1500.00,PayPal
24636,10833,7/1/2022,LED TV 4K,Electronics,24,800.00,Chicago,19200.00,PayPal
24637,10833,7/1/2022,Home Security Camera,Electronics,20,150.00,New York,3000.00,PayPal
24638,10833,7/1/2022,Gourmet Chocolate Box,Food,2,15.00,New York,30.00,Cash
24639,10834,7/1/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24640,10834,7/1/2022,Smart Phone X,Electronics,20,500.00,New York,10000.00,PayPal
24641,10835,7/1/2022,Sunglasses,Clothing,18,50.00,New York,900.00,PayPal
24642,10835,7/1/2022,Laptop Pro,Electronics,2,1000.00,New York,2000.00,PayPal
24643,10835,7/1/2022,Designer Jeans,Clothing,2,80.00,Houston,160.00,Cash
24644,10836,7/1/2022,Wireless Earbuds,Electronics,20,100.00,Houston,2000.00,PayPal
24645,10836,7/1/2022,Organic Coffee Beans,Food,1,10.00,Houston,10.00,Cash
24646,10837,7/1/2022,LED TV 4K,Electronics,20,800.00,Houston,16000.00,PayPal
24647,10837,7/1/2022,Home Security Camera,Electronics,2,150.00,Houston,300.00,redit Card
24648,10837,7/1/2022,Gaming Console,Electronics,15,400.00,Houston,6000.00,PayPal
24649,10837,7/1/2022,Handcrafted Jewelry,Clothing,2,200.00,New York,400.00,redit Card
24650,10838,7/1/2022,Gourmet Chocolate Box,Food,10,15.00,Los Angeles,150.00,Cash
24651,10839,7/1/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
24652,10839,7/1/2022,Smart Phone X,Electronics,10,500.00,Houston,5000.00,PayPal
24653,10839,7/1/2022,Sunglasses,Clothing,20,50.00,San Francisco,1000.00,PayPal
24654,10839,7/1/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
24655,10840,7/1/2022,Fitness Tracker,Electronics,3,100.00,Chicago,300.00,redit Card
24656,10840,7/1/2022,Wireless Earbuds,Electronics,2,100.00,Los Angeles,200.00,Cash
24657,10840,7/1/2022,LED TV 4K,Electronics,15,800.00,Houston,12000.00,PayPal
24658,10840,7/1/2022,Home Security Camera,Electronics,2,150.00,San Francisco,300.00,redit Card
24659,10841,7/1/2022,Gourmet Chocolate Box,Food,5,15.00,New York,75.00,Cash
24660,10841,7/1/2022,Smart Phone X,Electronics,25,500.00,Los Angeles,12500.00,PayPal
24661,10841,7/1/2022,Smart Phone X,Electronics,5,500.00,Los Angeles,2500.00,PayPal
24662,10842,7/1/2022,Sunglasses,Clothing,18,50.00,Chicago,900.00,PayPal
24663,10842,7/1/2022,Laptop Pro,Electronics,4,1000.00,Chicago,4000.00,PayPal
24664,10843,7/1/2022,Designer Jeans,Clothing,5,80.00,San Francisco,400.00,redit Card
24665,10843,7/1/2022,Wireless Earbuds,Electronics,10,100.00,New York,1000.00,PayPal
24666,10843,7/1/2022,Organic Coffee Beans,Food,4,10.00,Houston,40.00,Cash
24667,10843,7/1/2022,LED TV 4K,Electronics,1,800.00,San Francisco,800.00,PayPal
24668,10844,7/1/2022,Home Security Camera,Electronics,2,150.00,New York,300.00,redit Card
24669,10845,7/1/2022,Gaming Console,Electronics,2,400.00,Los Angeles,800.00,PayPal
24670,10846,7/1/2022,Handcrafted Jewelry,Clothing,5,200.00,Chicago,1000.00,PayPal
24671,10846,7/1/2022,Gourmet Chocolate Box,Food,18,15.00,Chicago,270.00,Cash
24672,10847,7/1/2022,Smart Phone X,Electronics,4,500.00,San Francisco,2000.00,PayPal
24673,10847,7/1/2022,Smart Phone X,Electronics,5,500.00,San Francisco,2500.00,PayPal
24674,10847,7/1/2022,Sunglasses,Clothing,10,50.00,San Francisco,500.00,redit Card
24675,10847,7/1/2022,Sunglasses,Clothing,1,50.00,San Francisco,50.00,Cash
24676,10848,7/1/2022,Fitness Tracker,Electronics,3,100.00,New York,300.00,redit Card
24677,10848,7/1/2022,Wireless Earbuds,Electronics,10,100.00,New York,1000.00,PayPal
24678,10849,7/1/2022,LED TV 4K,Electronics,4,800.00,New York,3200.00,PayPal
24679,10850,7/1/2022,Home Security Camera,Electronics,10,150.00,New York,1500.00,PayPal
24680,10851,7/1/2022,Gourmet Chocolate Box,Food,10,15.00,Los Angeles,150.00,Cash
24681,10851,7/1/2022,Smart Phone X,Electronics,15,500.00,Los Angeles,7500.00,PayPal
24682,10852,7/1/2022,Smart Phone X,Electronics,2,500.00,Los Angeles,1000.00,PayPal
24683,10852,7/1/2022,Sunglasses,Clothing,1,50.00,Los Angeles,50.00,Cash
24684,10852,7/1/2022,Laptop Pro,Electronics,2,1000.00,Los Angeles,2000.00,PayPal
24685,10853,7/1/2022,Designer Jeans,Clothing,3,80.00,Los Angeles,240.00,Cash
24686,10854,7/1/2022,Wireless Earbuds,Electronics,5,100.00,Los Angeles,500.00,redit Card
24687,10854,7/1/2022,Organic Coffee Beans,Food,4,10.00,New York,40.00,Cash
24688,10855,7/1/2022,LED TV 4K,Electronics,8,800.00,New York,6400.00,PayPal
24689,10856,7/1/2022,Home Security Camera,Electronics,9,150.00,New York,1350.00,PayPal
24690,10857,7/1/2022,Gaming Console,Electronics,7,400.00,New York,2800.00,PayPal
24691,10857,7/1/2022,Handcrafted Jewelry,Clothing,2,200.00,New York,400.00,redit Card
24692,10858,7/1/2022,Gourmet Chocolate Box,Food,10,15.00,New York,150.00,Cash
24693,10858,7/1/2022,Smart Phone X,Electronics,25,500.00,New York,12500.00,PayPal
24694,10858,7/1/2022,Smart Phone X,Electronics,15,500.00,New York,7500.00,PayPal
24695,10859,7/1/2022,Sunglasses,Clothing,24,50.00,New York,1200.00,PayPal
24696,10859,7/1/2022,Sunglasses,Clothing,20,50.00,Chicago,1000.00,PayPal
24697,10860,7/1/2022,Fitness Tracker,Electronics,2,100.00,Chicago,200.00,Cash
24698,10861,7/1/2022,Wireless Earbuds,Electronics,2,100.00,Chicago,200.00,Cash
24699,10861,7/1/2022,LED TV 4K,Electronics,20,800.00,Chicago,16000.00,PayPal
24700,10862,7/2/2022,Home Security Camera,Electronics,18,150.00,Chicago,2700.00,PayPal
24701,10862,7/2/2022,Gourmet Chocolate Box,Food,2,15.00,Chicago,30.00,Cash
24702,10862,7/2/2022,Smart Phone X,Electronics,2,500.00,Houston,1000.00,PayPal
24703,10863,7/2/2022,Smart Phone X,Electronics,20,500.00,Houston,10000.00,PayPal
24704,10864,7/2/2022,Sunglasses,Clothing,1,50.00,Houston,50.00,Cash
24705,10865,7/2/2022,Laptop Pro,Electronics,20,1000.00,Chicago,20000.00,PayPal
24706,10865,7/2/2022,Designer Jeans,Clothing,2,80.00,Chicago,160.00,Cash
24707,10865,7/2/2022,Wireless Earbuds,Electronics,15,100.00,Chicago,1500.00,PayPal
24708,10866,7/2/2022,Organic Coffee Beans,Food,2,10.00,Chicago,20.00,Cash
24709,10867,7/2/2022,LED TV 4K,Electronics,10,800.00,Houston,8000.00,PayPal
24710,10867,7/2/2022,Home Security Camera,Electronics,2,150.00,Houston,300.00,redit Card
24711,10868,7/2/2022,Gaming Console,Electronics,10,400.00,Houston,4000.00,PayPal
24712,10868,7/2/2022,Handcrafted Jewelry,Clothing,20,200.00,Chicago,4000.00,PayPal
24713,10868,7/2/2022,Gourmet Chocolate Box,Food,2,15.00,Chicago,30.00,Cash
24714,10868,7/2/2022,Smart Phone X,Electronics,3,500.00,Chicago,1500.00,PayPal
24715,10869,7/2/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
24716,10870,7/2/2022,Sunglasses,Clothing,15,50.00,New York,750.00,credit Card
24717,10870,7/2/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
24718,10870,7/2/2022,Fitness Tracker,Electronics,5,100.00,New York,500.00,redit Card
24719,10870,7/2/2022,Wireless Earbuds,Electronics,25,100.00,New York,2500.00,PayPal
24720,10871,7/2/2022,LED TV 4K,Electronics,5,800.00,New York,4000.00,PayPal
24721,10871,7/2/2022,Home Security Camera,Electronics,18,150.00,New York,2700.00,PayPal
24722,10871,7/2/2022,Gourmet Chocolate Box,Food,4,15.00,Houston,60.00,Cash
24723,10872,7/2/2022,Smart Phone X,Electronics,5,500.00,Houston,2500.00,PayPal
24724,10873,7/2/2022,Smart Phone X,Electronics,10,500.00,Houston,5000.00,PayPal
24725,10874,7/2/2022,Sunglasses,Clothing,4,50.00,Houston,200.00,Cash
24726,10874,7/2/2022,Laptop Pro,Electronics,1,1000.00,Houston,1000.00,PayPal
24727,10875,7/2/2022,Designer Jeans,Clothing,2,80.00,Houston,160.00,Cash
24728,10876,7/2/2022,Wireless Earbuds,Electronics,2,100.00,New York,200.00,Cash
24729,10877,7/2/2022,Organic Coffee Beans,Food,5,10.00,Los Angeles,50.00,Cash
24730,10877,7/2/2022,LED TV 4K,Electronics,18,800.00,Chicago,14400.00,PayPal
24731,10877,7/2/2022,Home Security Camera,Electronics,4,150.00,Houston,600.00,credit Card
24732,10878,7/2/2022,Gaming Console,Electronics,5,400.00,San Francisco,2000.00,PayPal
24733,10879,7/2/2022,Handcrafted Jewelry,Clothing,10,200.00,New York,2000.00,PayPal
24734,10879,7/2/2022,Gourmet Chocolate Box,Food,1,15.00,Chicago,15.00,Cash
24735,10880,7/2/2022,Smart Phone X,Electronics,3,500.00,Los Angeles,1500.00,PayPal
24736,10880,7/2/2022,Smart Phone X,Electronics,10,500.00,Houston,5000.00,PayPal
24737,10881,7/2/2022,Sunglasses,Clothing,4,50.00,San Francisco,200.00,Cash
24738,10882,7/2/2022,Sunglasses,Clothing,10,50.00,New York,500.00,redit Card
24739,10883,7/2/2022,Fitness Tracker,Electronics,10,100.00,Los Angeles,1000.00,PayPal
24740,10884,7/2/2022,Wireless Earbuds,Electronics,15,100.00,Los Angeles,1500.00,PayPal
24741,10884,7/2/2022,LED TV 4K,Electronics,2,800.00,Chicago,1600.00,PayPal
24742,10884,7/2/2022,Home Security Camera,Electronics,1,150.00,Chicago,150.00,Cash
24743,10885,7/2/2022,Gourmet Chocolate Box,Food,2,15.00,San Francisco,30.00,Cash
24744,10886,7/2/2022,Smart Phone X,Electronics,3,500.00,New York,1500.00,PayPal
24745,10886,7/2/2022,Smart Phone X,Electronics,5,500.00,Houston,2500.00,PayPal
24746,10886,7/2/2022,Sunglasses,Clothing,4,50.00,San Francisco,200.00,Cash
24747,10886,7/2/2022,Laptop Pro,Electronics,4,1000.00,New York,4000.00,PayPal
24748,10887,7/2/2022,Designer Jeans,Clothing,4,80.00,Los Angeles,320.00,redit Card
24749,10888,7/2/2022,Wireless Earbuds,Electronics,4,100.00,Chicago,400.00,redit Card
24750,10889,7/2/2022,Organic Coffee Beans,Food,4,10.00,Chicago,40.00,Cash
24751,10889,7/2/2022,LED TV 4K,Electronics,4,800.00,San Francisco,3200.00,PayPal
24752,10889,7/2/2022,Home Security Camera,Electronics,4,150.00,San Francisco,600.00,credit Card
24753,10889,7/2/2022,Gaming Console,Electronics,4,400.00,San Francisco,1600.00,PayPal
24754,10889,7/2/2022,Handcrafted Jewelry,Clothing,4,200.00,San Francisco,800.00,PayPal
24755,10889,7/2/2022,Gourmet Chocolate Box,Food,4,15.00,New York,60.00,Cash
24756,10889,7/2/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24757,10889,7/2/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24758,10890,7/2/2022,Sunglasses,Clothing,20,50.00,New York,1000.00,PayPal
24759,10891,7/2/2022,Sunglasses,Clothing,18,50.00,Los Angeles,900.00,PayPal
24760,10892,7/2/2022,Fitness Tracker,Electronics,2,100.00,Los Angeles,200.00,Cash
24761,10892,7/2/2022,Wireless Earbuds,Electronics,2,100.00,Los Angeles,200.00,Cash
24762,10893,7/2/2022,LED TV 4K,Electronics,20,800.00,Los Angeles,16000.00,PayPal
24763,10893,7/2/2022,Home Security Camera,Electronics,1,150.00,Los Angeles,150.00,Cash
24764,10894,7/2/2022,Gourmet Chocolate Box,Food,20,15.00,Los Angeles,300.00,redit Card
24765,10895,7/2/2022,Smart Phone X,Electronics,2,500.00,Los Angeles,1000.00,PayPal
24766,10896,7/2/2022,Smart Phone X,Electronics,15,500.00,New York,7500.00,PayPal
24767,10896,7/2/2022,Sunglasses,Clothing,2,50.00,New York,100.00,Cash
24768,10896,7/2/2022,Laptop Pro,Electronics,10,1000.00,New York,10000.00,PayPal
24769,10897,7/2/2022,Designer Jeans,Clothing,2,80.00,New York,160.00,Cash
24770,10897,7/2/2022,Wireless Earbuds,Electronics,10,100.00,New York,1000.00,PayPal
24771,10898,7/2/2022,Organic Coffee Beans,Food,20,10.00,New York,200.00,Cash
24772,10899,7/2/2022,LED TV 4K,Electronics,20,800.00,New York,16000.00,PayPal
24773,10899,7/2/2022,Home Security Camera,Electronics,2,150.00,New York,300.00,redit Card
24774,10899,7/2/2022,Gaming Console,Electronics,3,400.00,New York,1200.00,PayPal
24775,10900,7/2/2022,Handcrafted Jewelry,Clothing,2,200.00,Chicago,400.00,redit Card
24776,10900,7/2/2022,Gourmet Chocolate Box,Food,15,15.00,Chicago,225.00,Cash
24777,10900,7/2/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
24778,10900,7/2/2022,Smart Phone X,Electronics,5,500.00,Chicago,2500.00,PayPal
24779,10901,7/2/2022,Sunglasses,Clothing,25,50.00,Chicago,1250.00,PayPal
24780,10901,7/2/2022,Sunglasses,Clothing,5,50.00,Chicago,250.00,Cash
24781,10901,7/2/2022,Fitness Tracker,Electronics,18,100.00,Houston,1800.00,PayPal
24782,10902,7/2/2022,Wireless Earbuds,Electronics,4,100.00,Houston,400.00,redit Card
24783,10902,7/2/2022,LED TV 4K,Electronics,5,800.00,Houston,4000.00,PayPal
24784,10903,7/2/2022,Home Security Camera,Electronics,10,150.00,Chicago,1500.00,PayPal
24785,10903,7/2/2022,Gourmet Chocolate Box,Food,4,15.00,Chicago,60.00,Cash
24786,10903,7/2/2022,Smart Phone X,Electronics,1,500.00,Chicago,500.00,redit Card
24787,10904,7/2/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
24788,10904,7/2/2022,Sunglasses,Clothing,2,50.00,Houston,100.00,Cash
24789,10905,7/2/2022,Laptop Pro,Electronics,5,1000.00,Houston,5000.00,PayPal
24790,10905,7/2/2022,Designer Jeans,Clothing,18,80.00,Houston,1440.00,PayPal
24791,10906,7/2/2022,Wireless Earbuds,Electronics,4,100.00,Chicago,400.00,redit Card
24792,10906,7/2/2022,Organic Coffee Beans,Food,5,10.00,Chicago,50.00,Cash
24793,10906,7/2/2022,LED TV 4K,Electronics,10,800.00,Chicago,8000.00,PayPal
24794,10906,7/2/2022,Home Security Camera,Electronics,1,150.00,Chicago,150.00,Cash
24795,10907,7/2/2022,Gaming Console,Electronics,3,400.00,New York,1200.00,PayPal
24796,10907,7/2/2022,Handcrafted Jewelry,Clothing,10,200.00,New York,2000.00,PayPal
24797,10908,7/2/2022,Gourmet Chocolate Box,Food,4,15.00,New York,60.00,Cash
24798,10908,7/2/2022,Smart Phone X,Electronics,10,500.00,New York,5000.00,PayPal
24799,10908,7/2/2022,Smart Phone X,Electronics,10,500.00,New York,5000.00,PayPal
24800,10908,7/2/2022,Sunglasses,Clothing,15,50.00,New York,750.00,credit Card
24801,10909,7/2/2022,Sunglasses,Clothing,2,50.00,Houston,100.00,Cash
24802,10909,7/2/2022,Fitness Tracker,Electronics,1,100.00,Houston,100.00,Cash
24803,10909,7/2/2022,Wireless Earbuds,Electronics,2,100.00,Houston,200.00,Cash
24804,10910,7/2/2022,LED TV 4K,Electronics,3,800.00,Houston,2400.00,PayPal
24805,10910,7/2/2022,Home Security Camera,Electronics,5,150.00,Houston,750.00,credit Card
24806,10911,7/2/2022,Gourmet Chocolate Box,Food,4,15.00,Houston,60.00,Cash
24807,10911,7/2/2022,Smart Phone X,Electronics,8,500.00,New York,4000.00,PayPal
24808,10911,7/2/2022,Smart Phone X,Electronics,9,500.00,Los Angeles,4500.00,PayPal
24809,10912,7/2/2022,Sunglasses,Clothing,7,50.00,Chicago,350.00,redit Card
24810,10913,7/2/2022,Laptop Pro,Electronics,2,1000.00,Houston,2000.00,PayPal
24811,10914,7/2/2022,Designer Jeans,Clothing,10,80.00,San Francisco,800.00,PayPal
24812,10914,7/2/2022,Wireless Earbuds,Electronics,25,100.00,New York,2500.00,PayPal
24813,10914,7/2/2022,Organic Coffee Beans,Food,15,10.00,Chicago,150.00,Cash
24814,10915,7/2/2022,LED TV 4K,Electronics,24,800.00,Los Angeles,19200.00,PayPal
24815,10915,7/2/2022,Home Security Camera,Electronics,20,150.00,Houston,3000.00,PayPal
24816,10916,7/2/2022,Gaming Console,Electronics,2,400.00,San Francisco,800.00,PayPal
24817,10916,7/2/2022,Handcrafted Jewelry,Clothing,2,200.00,New York,400.00,redit Card
24818,10917,7/2/2022,Gourmet Chocolate Box,Food,20,15.00,Los Angeles,300.00,redit Card
24819,10917,7/2/2022,Smart Phone X,Electronics,18,500.00,Los Angeles,9000.00,PayPal
24820,10918,7/2/2022,Smart Phone X,Electronics,10,500.00,Chicago,5000.00,PayPal
24821,10918,7/2/2022,Sunglasses,Clothing,2,50.00,Chicago,100.00,Cash
24822,10918,7/2/2022,Sunglasses,Clothing,5,50.00,San Francisco,250.00,Cash
24823,10919,7/2/2022,Fitness Tracker,Electronics,5,100.00,New York,500.00,redit Card
24824,10919,7/2/2022,Wireless Earbuds,Electronics,20,100.00,Houston,2000.00,PayPal
24825,10919,7/2/2022,LED TV 4K,Electronics,2,800.00,San Francisco,1600.00,PayPal
24826,10920,7/2/2022,Home Security Camera,Electronics,15,150.00,New York,2250.00,PayPal
24827,10921,7/2/2022,Gourmet Chocolate Box,Food,2,15.00,Los Angeles,30.00,Cash
24828,10921,7/2/2022,Smart Phone X,Electronics,10,500.00,Chicago,5000.00,PayPal
24829,10922,7/2/2022,Smart Phone X,Electronics,2,500.00,Chicago,1000.00,PayPal
24830,10922,7/2/2022,Sunglasses,Clothing,10,50.00,San Francisco,500.00,redit Card
24831,10922,7/2/2022,Laptop Pro,Electronics,20,1000.00,San Francisco,20000.00,PayPal
24832,10922,7/2/2022,Designer Jeans,Clothing,2,80.00,San Francisco,160.00,Cash
24833,10923,7/2/2022,Wireless Earbuds,Electronics,3,100.00,San Francisco,300.00,redit Card
24834,10924,7/2/2022,Organic Coffee Beans,Food,5,10.00,New York,50.00,Cash
24835,10925,7/3/2022,LED TV 4K,Electronics,4,800.00,New York,3200.00,PayPal
24836,10925,7/3/2022,Home Security Camera,Electronics,8,150.00,New York,1200.00,PayPal
24837,10925,7/3/2022,Gaming Console,Electronics,9,400.00,New York,3600.00,PayPal
24838,10926,7/3/2022,Handcrafted Jewelry,Clothing,7,200.00,Los Angeles,1400.00,PayPal
24839,10927,7/3/2022,Gourmet Chocolate Box,Food,2,15.00,Los Angeles,30.00,Cash
24840,10928,7/3/2022,Smart Phone X,Electronics,10,500.00,Los Angeles,5000.00,PayPal
24841,10929,7/3/2022,Smart Phone X,Electronics,25,500.00,Los Angeles,12500.00,PayPal
24842,10929,7/3/2022,Sunglasses,Clothing,15,50.00,Los Angeles,750.00,credit Card
24843,10929,7/3/2022,Sunglasses,Clothing,24,50.00,Los Angeles,1200.00,PayPal
24844,10930,7/3/2022,Fitness Tracker,Electronics,20,100.00,Los Angeles,2000.00,PayPal
24845,10930,7/3/2022,Wireless Earbuds,Electronics,2,100.00,New York,200.00,Cash
24846,10930,7/3/2022,LED TV 4K,Electronics,2,800.00,New York,1600.00,PayPal
24847,10931,7/3/2022,Home Security Camera,Electronics,20,150.00,New York,3000.00,PayPal
24848,10931,7/3/2022,Gourmet Chocolate Box,Food,18,15.00,New York,270.00,Cash
24849,10931,7/3/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24850,10931,7/3/2022,Smart Phone X,Electronics,2,500.00,New York,1000.00,PayPal
24851,10931,7/3/2022,Sunglasses,Clothing,20,50.00,New York,1000.00,PayPal
24852,10931,7/3/2022,Laptop Pro,Electronics,1,1000.00,New York,1000.00,PayPal
